VIEW_SCHEMA,VIEW_NAME,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,EXTRACT_DATE
ESS,FUSION CDP Activity,ESS,SUB826_SITE_CONTRACT_NIAA,EXTRACT_DATE
ESS,FUSION CDP Location,ESS,SUB826_SITE_CONTRACT_NIAA,EXTRACT_DATE
ESS,FUSION CDP Expenditure,ESS,SUB826_SITE_CONTRACT_NIAA,EXTRACT_DATE
ESS,FUSION CDP Expenditure,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_START_DATE
ESS,FUSION CDP Location,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_START_DATE
ESS,FUSION CDP Activity,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_START_DATE
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_START_DATE
ESS,CDP Grant Estimated Expenditure FY,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_START_DATE
ESS,CDP Contract,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_START_DATE
ESS,CDP Contract,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_END_DATE
ESS,CDP Grant Estimated Expenditure FY,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_END_DATE
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_END_DATE
ESS,FUSION CDP Activity,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_END_DATE
ESS,FUSION CDP Location,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_END_DATE
ESS,FUSION CDP Expenditure,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_END_DATE
ESS,CDP Grant Activity updated,ESS,SUB826_SITE_CONTRACT_NIAA,EFFECTIVE_END_DATE
ESS,CDP Grant Activity updated,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,FUSION CDP Expenditure,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,FUSION CDP Location,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,FUSION CDP Activity,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,CDP Activity,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,CDP Grant Activity,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,CDP Grant Estimated Expenditure FY,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,TWES CRP,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,TWES Commencement History,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,CDP Employment Placement_obsolete,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,CDP Contract,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,CDP Vacancy Referral,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,RAES Vacancy Referral,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_ID
ESS,RAES Vacancy Referral,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_SEQUENCE
ESS,CDP Vacancy Referral,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_SEQUENCE
ESS,CDP Employment Placement_obsolete,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_SEQUENCE
ESS,TWES Commencement History,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_SEQUENCE
ESS,TWES CRP,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_SEQUENCE
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_SEQUENCE
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_SEQUENCE
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_TYPE_CD
ESS,CDP Vacancy Referral,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_TYPE_CD
ESS,RAES Vacancy Referral,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_TYPE_CD
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_TYPE_NAME
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,SITE_CD
ESS,TWES CRP,ESS,SUB826_SITE_CONTRACT_NIAA,SITE_CD
ESS,CDP Employment Placement_obsolete,ESS,SUB826_SITE_CONTRACT_NIAA,SITE_CD
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,SITE_CD
ESS,FUSION CDP Location,ESS,SUB826_SITE_CONTRACT_NIAA,SITE_CD
ESS,RAES Vacancy Referral,ESS,SUB826_SITE_CONTRACT_NIAA,SITE_CD
ESS,CDP Vacancy Referral,ESS,SUB826_SITE_CONTRACT_NIAA,SITE_CD
ESS,FUSION CDP Location,ESS,SUB826_SITE_CONTRACT_NIAA,SITE_NAME
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,SITE_NAME
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,SITE_NAME
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_CD
ESS,CDP Grant Estimated Expenditure FY,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_CD
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_CD
ESS,FUSION CDP Activity,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_CD
ESS,FUSION CDP Location,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_CD
ESS,FUSION CDP Expenditure,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_CD
ESS,CDP Grant Activity updated,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_CD
ESS,CDP Grant Activity,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_CD
ESS,CDP Vacancy Referral,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_CD
ESS,CDP Contract,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_CD
ESS,RAES Vacancy Referral,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_CD
ESS,CDP Contract,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_NAME
ESS,FUSION CDP Expenditure,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_NAME
ESS,FUSION CDP Location,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_NAME
ESS,FUSION CDP Activity,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_NAME
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_NAME
ESS,CDP Grant Estimated Expenditure FY,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_NAME
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_NAME
ESS,TWES Commencement History,ESS,SUB826_SITE_CONTRACT_NIAA,ORG_NAME
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,ESA_CD
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,ESA_NAME
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_CD
ESS,CDP Grant Estimated Expenditure FY,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_CD
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_CD
ESS,CDP Grant Activity updated,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_CD
ESS,CDP Grant Activity,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_CD
ESS,CDP Contract,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_CD
ESS,CDP Contract,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_NAME
ESS,CDP Grant Activity,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_NAME
ESS,CDP Grant Activity updated,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_NAME
ESS,FUSION CDP Location,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_NAME
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_NAME
ESS,FUSION CDP Activity,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_NAME
ESS,CDP Grant Estimated Expenditure FY,ESS,SUB826_SITE_CONTRACT_NIAA,LMR_NAME
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,START_DATE
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,EXPIRY_DATE
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,EXPIRY_DATE
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_START_DATE
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_START_DATE
ESS,CDP Contract,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_START_DATE
ESS,CDP Contract,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_END_DATE
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,CONTRACT_END_DATE
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,SUPERVISING_OFFICE_CODE
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,SUPERVISING_OFFICE_NAME
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,SUPERVISING_OFFICE_NAME
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,SUPERVISING_STATE_CODE
ESS,CDP Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,IsActive
ESS,CDP Grant Activity,ESS,SUB826_SITE_CONTRACT_NIAA,IsActive
ESS,TWES Site Contract,ESS,SUB826_SITE_CONTRACT_NIAA,IsActive
ESS,TWES CRP,ESS,SUB826_SITE_CONTRACT_NIAA,IsActive
ESS,TWES Commencement History,ESS,SUB826_SITE_CONTRACT_NIAA,IsActive
ESS,CDP Employment Placement_obsolete,ESS,SUB826_SITE_CONTRACT_NIAA,IsActive
ESS,CDP Contract,ESS,SUB826_SITE_CONTRACT_NIAA,IsActive
ESS,CDP Vacancy Referral,ESS,SUB826_SITE_CONTRACT_NIAA,IsActive
ESS,RAES Vacancy Referral,ESS,SUB826_SITE_CONTRACT_NIAA,IsActive
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,EFFECTIVE_START_DATE
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,EFFECTIVE_END_DATE
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,JOB_SEEKER_ID
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,JOB_SEEKER_REG_START_DATE
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,EX_OFFFENDER_IND
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,HOMELESS_IND
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,DISABILITY_IND
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,INDIGENOUS_IND
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,COMPLETED_Y12_IND
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,VULNERABLE_YTH_IND
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,VULNERABLE_STD_IND
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,PARENT_LOW_HRS_IND
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,NESB_IND
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,SOLE_PARENT_IND
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,PARTICIPATION_REQ_CATEGORY_CD
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,PARTICIPATION_REQ_DESC
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,LEGAL_REQUIREMENT_CODE
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,LEGAL_REQUIREMENT_DESC
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,INTERPRETER_DESC
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,ALLOWANCE_CODE
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,ALLOWANCE_DESC
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,VOCATIONAL_QUALIFICATION_DESC
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,MODE_OF_TRANSPORT_DESC
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,ENGLISH_PROFICIENCY_DESC
ESS,CDP Job Seeker Characteristics,ESS,JS_CHARACTERISTICS_TARGET,EDUCATION_LEVEL_DESC
GeoASGS,DZN 2021 AUST WKT,GeoASGS,DZN_2021_AUST_GDA2020_Simplified,geom
GeoASGS,DZN 2021 AUST WKT,GeoASGS,DZN_2021_AUST_GDA2020_Simplified,qgs_fid
GeoASGS,DZN 2021 AUST,GeoASGS,DZN_2021_AUST_GDA2020_Simplified,qgs_fid
GeoASGS,DZN 2021 AUST,GeoASGS,DZN_2021_AUST_GDA2020_Simplified,DZN_CODE_2021
GeoASGS,DZN 2021 AUST,GeoASGS,DZN_2021_AUST_GDA2020_Simplified,SA2_CODE_2021
GeoASGS,DZN 2021 AUST,GeoASGS,DZN_2021_AUST_GDA2020_Simplified,SA2_NAME_2021
GeoASGS,DZN 2021 AUST,GeoASGS,DZN_2021_AUST_GDA2020_Simplified,STATE_CODE_2021
GeoASGS,DZN 2021 AUST,GeoASGS,DZN_2021_AUST_GDA2020_Simplified,STATE_NAME_2021
GeoASGS,DZN 2021 AUST,GeoASGS,DZN_2021_AUST_GDA2020_Simplified,AUS_CODE_2021
GeoASGS,DZN 2021 AUST,GeoASGS,DZN_2021_AUST_GDA2020_Simplified,AUS_NAME_2021
GeoASGS,DZN 2021 AUST,GeoASGS,DZN_2021_AUST_GDA2020_Simplified,AREA_ALBERS_SQKM
GeoASGS,DZN 2021 AUST,GeoASGS,DZN_2021_AUST_GDA2020_Simplified,ASGS_LOCI_URI_2021
abs,CED_2021,abs,MB_CED_2021_AUST,MB_CODE_2016
abs,CED_2021,abs,MB_CED_2021_AUST,CED_CODE_2021
abs,CED_2021,abs,MB_CED_2021_AUST,CED_NAME_2021
abs,CED_2021,abs,MB_CED_2021_AUST,STATE_CODE_2021
abs,CED_2021,abs,MB_CED_2021_AUST,STATE_NAME_2021
abs,CED_2021,abs,MB_CED_2021_AUST,RATIO
FUSION,Source System,FUSION,pmc_sourcesystem,pmc_dataloaddate
FUSION,Source System,FUSION,pmc_sourcesystem,pmc_name
FUSION,Source System,FUSION,pmc_sourcesystem,pmc_sourcesystemid
FUSION,Source System,FUSION,pmc_sourcesystem,statuscodename
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,VacancyId
ESS,RAES Vacancy Referral,ESS,SUB827_VACANCY_NIAA,VacancyId
ESS,CDP Vacancy Referral,ESS,SUB827_VACANCY_NIAA,VacancyId
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,VacancyStatusCode
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,VacancyTitle
ESS,CDP Vacancy Referral,ESS,SUB827_VACANCY_NIAA,VacancyTitle
ESS,RAES Vacancy Referral,ESS,SUB827_VACANCY_NIAA,VacancyTitle
ESS,RAES Vacancy Referral,ESS,SUB827_VACANCY_NIAA,VacancyDescription
ESS,CDP Vacancy Referral,ESS,SUB827_VACANCY_NIAA,VacancyDescription
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,VacancyDescription
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,PositionLimitCount
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,PositionFilledCount
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,ExpiryDate
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,EmployerId
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,OrgCode
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,SiteCode
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,HoursDescription
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,SalaryDescription
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,WorkTypeCode
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,TenureCode
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,OccupationCategoryCode
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,IndgenousJobFlag
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,OpenStatusDate
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,InactiveStatusDate
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,ContractTypeCode
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,CreatedOn
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,CloseStatusDate
ESS,CDP Vacancy,ESS,SUB827_VACANCY_NIAA,IsActive
ESS,CDP Vacancy Referral,ESS,SUB827_VACANCY_NIAA,IsActive
ESS,RAES Vacancy Referral,ESS,SUB827_VACANCY_NIAA,IsActive
AURION,Organisation Staff,AURION,positions,Position_Number
AURION,Organisation Staff,AURION,positions,Position_Full_Title
AURION,Organisation Staff,AURION,positions,Reports_to_Position
AURION,Organisation Staff,AURION,positions,Classification
AURION,Organisation Staff,AURION,positions,Organisation_Unit_Name
AURION,Organisation Staff,AURION,positions,Organisation_Unit_Level_02
AURION,Organisation Staff,AURION,positions,Organisation_Unit_Level_03
AURION,Organisation Staff,AURION,positions,Organisation_Unit_Level_04
AURION,Organisation Staff,AURION,positions,Organisation_Unit_Level_05
AURION,Organisation Staff,AURION,positions,Organisation_Unit_Level_06
ESS,CDP Caseload Tracking By Month & Age Group,ESS,CDP_Caseload_Tracking_By_Month_Age_Group,Caseload Month End
ESS,CDP Caseload Tracking By Month & Age Group,ESS,CDP_Caseload_Tracking_By_Month_Age_Group,Age Group
ESS,CDP Caseload Tracking By Month & Age Group,ESS,CDP_Caseload_Tracking_By_Month_Age_Group,Caseload At Previous Month End
ESS,CDP Caseload Tracking By Month & Age Group,ESS,CDP_Caseload_Tracking_By_Month_Age_Group,Caseload Joined CDP
ESS,CDP Caseload Tracking By Month & Age Group,ESS,CDP_Caseload_Tracking_By_Month_Age_Group,Caseload Left CDP
ESS,CDP Caseload Tracking By Month & Age Group,ESS,CDP_Caseload_Tracking_By_Month_Age_Group,Caseload At Month End
GRANTS,Funding Decision,GRANTS,Funding Brief,Funding Brief Id
GRANTS,Funding Decision,GRANTS,Funding Brief,Approval Type
GRANTS,Funding Decision,GRANTS,Funding Brief,Comments
GRANTS,Funding Decision,GRANTS,Funding Brief,PDMS Id
FUSION,Grant Opportunity Guideline - CTG Outcome,FUSION,pmc_gog_pmc_ctgoutcome,pmc_ctgoutcomeid
FUSION,Grant Opportunity Guideline - CTG Outcome,FUSION,pmc_gog_pmc_ctgoutcome,pmc_gog_pmc_ctgoutcomeid
FUSION,Grant Opportunity Guideline - CTG Outcome,FUSION,pmc_gog_pmc_ctgoutcome,pmc_grantopportunityguidelineid
ESS,TWES Site Contract,ESS,CDP Region,CDP Region Number
ESS,CDP Site Contract,ESS,CDP Region,CDP Region Number
ESS,CDP Contract,ESS,CDP Region,CDP Region Number
ESS,CDP Contract,ESS,CDP Region,CDP Region Code
ESS,CDP Site Contract,ESS,CDP Region,CDP Region Code
ESS,TWES Site Contract,ESS,CDP Region,CDP Region Code
ESS,TWES Site Contract,ESS,CDP Region,NIAA Region Code
ESS,TWES Site Contract,ESS,CDP Region,NIAA Region
ESS,CDP Site Contract,ESS,CDP Region,NIAA Region
ESS,CDP Contract,ESS,CDP Region,NIAA Region
ESS,CDP Contract,ESS,CDP Region,State Code
abs,CED,abs,CED_2016_AUST,Id
abs,CED,abs,CED_2016_AUST,CED_CODE16
abs,CED,abs,CED_2016_AUST,CED_NAME16
abs,CED,abs,CED_2016_AUST,AREASQKM16
abs,CED,abs,CED_2016_AUST,Polygon
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,EXTRACT_DATE
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,EFFECTIVE_START_DATE
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,EFFECTIVE_START_DATE
ESS,RAES Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,EFFECTIVE_START_DATE
ESS,RAES Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,EFFECTIVE_END_DATE
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,EFFECTIVE_END_DATE
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,EFFECTIVE_END_DATE
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,VacancyId
ESS,CDP Vacancy,ESS,SUB828_VACANCY_REFERRAL_NIAA,VacancyId
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,VacancyId
ESS,RAES Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,VacancyId
ESS,RAES Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ContractTypeCode
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ContractTypeCode
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,ContractTypeCode
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,CreatedOn
ESS,RAES Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,CreatedOn
ESS,RAES Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,VacancyReferralId
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,VacancyReferralId
ESS,CDP Claim,ESS,SUB828_VACANCY_REFERRAL_NIAA,VacancyReferralId
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,VacancyReferralId
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,JobSeekerId
ESS,CDP Vacancy,ESS,SUB828_VACANCY_REFERRAL_NIAA,JobSeekerId
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,JobSeekerId
ESS,RAES Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,JobSeekerId
ESS,RAES Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferredDate
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferredDate
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferredDate
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferringOrgCode
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferringOrgCode
ESS,RAES Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferringOrgCode
ESS,RAES Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferringSiteCode
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferringSiteCode
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferringSiteCode
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferralComment
ESS,CDP Vacancy,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferralComment
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferralComment
ESS,RAES Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferralComment
ESS,RAES Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferralEndDate
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferralEndDate
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferralEndDate
ESS,CDP Employment Placement History_obsolete,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferralEndReasonCode
ESS,CDP Vacancy Referral,ESS,SUB828_VACANCY_REFERRAL_NIAA,ReferralEndReasonCode
